OBJECTID,ain,ASI_Status,situsaddress,situscity,situszip,LV_IV_Ratio,YearBuiltMax,usecode,usetype,usedescription,Vacant_Use,Publicly_Owned,unitstotal,SupDist2021,Submarket_Area,plng_area,Comm_Name,Plan_Name,Zoning1,PctZngArea1,Zoning2,PctZngArea2,Zoning3,PctZngArea3,LUP1,PctLUPArea1,LUP2,PctLUPArea2,LUP3,PctLUPArea3,SP_LUP1,SP_LUP_Desc1,PctSpLupArea1,SP_LUP2,SP_LUP_Desc2,PctSpLupArea2,SP_LUP3,SP_LUP_Desc3,PctSpLupArea3,Acres,LUP_Units_Total,LUP_MinDens,LUP_MaxDens,Site_Status,Capacity_Inc_Very_Low,Capacity_Inc_Low,Capacity_Inc_Mod,Capacity_Inc_Abv_Mod,Realistic_Capacity,Income_Categories,Consolidation_ID,Lot_Size_Consolidated,Lot_Consolidation_Notes,Consolidation_Adj_APNs,Previous_HE,Shape__Area,Shape__Length
1311,3218016005,Vacant,VAC/AVE I12/VIC 96 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1735388,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7559.349609,401.3738484
1312,3218016006,Vacant,VAC/COR 96 PLW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17320717,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7544.904297,400.8352457
1313,3218016008,Vacant,VAC/AVE I12/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.34723671,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,15125.63086,502.0169567
1314,3218017001,Vacant,VAC/AVE I11/VIC 96 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17318328,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7543.863281,401.2927086
1315,3218017002,Vacant,VAC/AVE I12/VIC 96 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1731772,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7543.598633,401.2228038
1316,3218017004,Vacant,VAC/COR AVE I11/95 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17787705,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7748.325195,403.43515
1317,3218017005,Vacant,VAC/AVE I11/VIC 95 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17239471,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7509.513672,400.4235633
1318,3218017006,Vacant,VAC/AVE I11/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17255605,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7516.541992,400.6638012
1319,3218017007,Vacant,VAC/AVE I11/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17423039,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7589.474609,401.5945036
1320,3218017008,Vacant,VAC/COR 96 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17231104,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7505.868164,400.2547255
1321,3218017009,Vacant,VAC/COR AVE I12/96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17269823,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.734375,400.9531081
1322,3218017010,Vacant,VAC/AVE I12/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17445023,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7599.052734,401.9540905
1323,3218017011,Vacant,VAC/AVE I12/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17272762,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7524.015625,400.96329
1324,3218017012,Vacant,VAC/AVE I12/VIC 95 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17399499,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.220703,401.7052161
1325,3218017013,Vacant,VAC/AVE I12/VIC 95 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17316553,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7543.091797,401.2249226
1326,3218017014,Vacant,VAC/AVE I12/VIC 95 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17270511,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7523.035156,400.9639256
1327,3218017015,Vacant,VAC/AVE I11/VIC 96 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.34672095,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,15103.16309,501.563487
1328,3218017016,Vacant,VAC/COR 95 STW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17921713,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7806.698242,404.7350732
1329,3218018001,Vacant,VAC/COR 97 ST/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17275171,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7525.066406,400.9820083
1330,3218018002,Vacant,VAC/AVE I11/97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17271029,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7523.258789,400.9514135
1331,3218018003,Vacant,VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17268782,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.28125,400.4310778
1332,3218018004,Vacant,VAC/COR 96 PLW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17399549,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.243164,401.703155
1333,3218018005,Vacant,VAC/AVE I11/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17330324,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7549.089844,401.4626052
1334,3218018006,Vacant,VAC/AVE I11/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17293437,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7533.021484,401.3618128
1335,3218018007,Vacant,VAC/COR AVE I11/97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17460857,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7605.950195,402.2234713
1336,3218018008,Vacant,VAC/AVE I12/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17369333,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7566.083008,401.1424025
1337,3218019001,Vacant,VAC/COR 98 PLW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17312476,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7541.314453,401.1911808
1338,3218019002,Vacant,VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1740224,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7580.414063,401.7108648
1339,3218019003,Vacant,VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17312476,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7541.31543,401.1911808
1340,3218019004,Vacant,VAC/COR 98 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17320516,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7544.817383,401.2909818
1341,3218019005,Vacant,VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17413331,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7585.24707,401.9412587
1342,3218019006,Vacant,VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17468107,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7609.107422,402.3716203
1343,3218019007,Vacant,VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17472792,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7611.148438,402.4517357
1344,3218019008,Vacant,VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17345986,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7555.911133,401.7316961
1345,3218019009,Vacant,VAC/COR AVE I11/98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17414512,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7585.760742,401.9617285
1346,3218019010,Vacant,VAC/COR 98 PLW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17258889,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7517.972656,400.2604604
1347,3218019011,Vacant,VAC/AVE I12/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17358441,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7561.335938,400.951454
1348,3218019012,Vacant,VAC/AVE I12/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1740845,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7583.12207,401.3618177
1349,3218019013,Vacant,VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17421125,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7588.642578,401.5416064
1350,3218019014,Vacant,VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17299833,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7535.805664,400.951122
1351,3218019015,Vacant,VAC/COR 98 STW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17395946,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7577.673828,401.6210505
1352,3218019017,Vacant,VAC/COR AVE I11/99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100.001,,,,,,,,,,,,,,0.20012501,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,8717.444336,508.8542182
1353,3218020001,Vacant,VAC/COR AVE I11/98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17268153,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.008789,400.4217816
1354,3218020002,Vacant,VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17254339,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7515.991211,400.6209996
1355,3218020003,Vacant,VAC/AVE I10/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17386732,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7573.660156,401.5010148
1356,3218020004,Vacant,VAC/AVE I10/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17301548,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7536.554688,400.9609558
1357,3218020005,Vacant,VAC/AVE I10/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17380991,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7571.15918,401.3815585
1358,3218020006,Vacant,VAC/AVE I10/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17293601,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7533.091797,400.8215295
1359,3218020007,Vacant,VAC/COR AVE I10/100TH STW,LANCASTER CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17227968,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7504.50293,400.2208725
1360,3218020008,Vacant,VAC/COR 100 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17270358,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.966797,400.9599653
1361,3218020009,Vacant,VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17401203,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.964844,401.7112
1362,3218020010,Vacant,VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17314275,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7542.097656,401.2013676
1363,3218020011,Vacant,VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17273285,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7524.243164,400.9701267
1364,3218020012,Vacant,VAC/COR 99 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17398864,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7578.944336,401.6909015
1365,3218020034,Vacant,VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17287755,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7530.545898,401.2208152
1366,3218020035,Vacant,VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17408654,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7583.209961,401.8808838
1367,3218020036,Vacant,VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17324069,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7546.365234,401.3313369
1368,3218020037,Vacant,VAC/COR AVE I11/100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17400621,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.710938,401.7211239
1369,3218020038,Vacant,VAC/COR 100 STW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17258441,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7517.777344,400.2712515
1370,3218020041,Vacant,VAC/AVE I12/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17244685,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7511.785156,400.4707729
